ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_xgb,pred_xgb
42163J51DY,50,F,1377343,67,1,0.859574006,1,0.26038846,0
78417M10EY,41,M,953300,35,1,0.741698005,1,0.53076875,1
24653U02CZ,45,M,1437718,982,4,0.989432794,1,0.9338144,1
84394C84JG,48,F,1146438,359,2,0.822699877,1,0.5287978,1
28657F27FO,52,M,1335913,146,1,0.868780076,1,0.38117793,0
58192D28JP,44,F,1529814,464,3,0.984750798,1,0.9082213,1
02838G57OM,32,F,734830,466,3,0.909449376,1,0.8185189,1
87362T44HF,54,F,1638628,270,2,0.937224963,1,0.3926818,0
21025O37JL,56,M,689726,898,4,0.926318048,1,0.93429875,1
12856B46FB,35,M,1476826,421,3,0.98718285,1,0.9288631,1
55496A23MK,62,F,1828960,689,4,0.994068912,1,0.7687184,1
78364L40HW,28,M,1445571,178,1,0.920024742,1,0.69369775,1
05354V61ZA,43,M,1606605,425,3,0.989831267,1,0.9127086,1
65942T17XF,62,F,760920,377,3,0.883569663,1,0.9149674,1
69945J80KN,28,F,1038193,297,2,0.816543614,1,0.6369641,1
68973A46FD,41,M,1563163,996,4,0.992615566,1,0.9264604,1
59683D72GP,45,F,896796,187,1,0.659460224,1,0.28282347,0
86600B19NN,55,M,1103155,86,1,0.780789595,1,0.41802326,0
27856P84AX,27,F,790274,307,2,0.707060342,1,0.7016649,1
74512M29FK,60,F,440072,31,1,0.340595272,0,0.46205303,0
86553P03DR,25,F,979746,740,4,0.968093173,1,0.8733012,1
95463F79LM,31,M,1464774,282,2,0.939175978,1,0.6305041,1
64558F53MB,26,M,875891,469,3,0.949624441,1,0.92688996,1
95343P07IQ,55,F,641437,753,4,0.901663021,1,0.93086517,1
36423N75YZ,59,F,646712,296,2,0.537724786,1,0.39669955,0
89925H60TV,44,F,827578,465,3,0.916966938,1,0.9082213,1
42090Z75UO,58,F,1193660,424,3,0.959342907,1,0.8155268,1
39697R36FL,34,F,663842,456,3,0.89142182,1,0.90765774,1
02464V71YC,35,M,791120,926,4,0.953847746,1,0.9333672,1
47235X54CM,58,M,1383643,290,2,0.90218177,1,0.39567986,0
66837I14TA,41,F,989255,204,2,0.772090929,1,0.50517076,1
29636T56KU,62,F,1652512,228,2,0.933767196,1,0.3527243,0
89749E04BP,25,M,843223,465,3,0.946136497,1,0.9300504,1
85839U12CG,51,M,542710,703,4,0.901976276,1,0.9572178,1
62314Q96SY,53,M,1801648,277,2,0.965462969,1,0.44554898,0
85812G69MQ,55,M,825401,254,2,0.701067899,1,0.44112214,0
22384G88NV,29,M,1184172,88,1,0.854926021,1,0.69207776,1
85076F04NZ,39,F,1194707,219,2,0.853196811,1,0.5708403,1
57827A37VN,45,M,1341347,388,3,0.979926382,1,0.9181632,1
84142E04YS,29,F,863919,271,2,0.739486025,1,0.65339136,1
98217E14LI,25,M,1119547,365,3,0.972370459,1,0.9300504,1
12136S16QW,44,M,1935610,184,1,0.970419221,1,0.49624813,0
81749U56CU,40,M,1526445,951,4,0.991999013,1,0.922235,1
84199J22TM,42,M,1796450,164,1,0.959444866,1,0.5048539,1
05972H48KB,51,M,451566,187,1,0.420122792,0,0.50157803,1
83795J45KO,52,M,812795,240,2,0.701671998,1,0.378354,0
19521W49QG,32,F,545415,314,2,0.551743497,1,0.5786195,1
11437M81DT,64,F,618668,402,3,0.83833272,1,0.87375224,1
69182A76LD,62,M,1321918,139,1,0.850652902,1,0.35063714,0
81860D99AS,50,M,1746752,549,4,0.994825944,1,0.8777424,1
34386E64KQ,25,F,636200,469,3,0.8946921,1,0.90026724,1
89191E69OD,58,F,1910634,269,2,0.965819075,1,0.34961647,0
87955L50TB,30,F,809399,388,3,0.925360877,1,0.9070713,1
84272R16ZN,52,M,1136852,779,4,0.97592089,1,0.85489345,1
33649H26MV,47,F,1310821,561,4,0.981862723,1,0.8950071,1
37509Q39TP,43,M,1753217,20,1,0.954498398,1,0.50022155,1
00405K29LZ,53,M,1000545,460,3,0.949729988,1,0.90666795,1
97227U08US,40,M,1640374,25,1,0.942363775,1,0.54520947,1
72922F21JO,55,M,429855,95,1,0.395802674,0,0.52599233,1
97584N42MV,62,F,1112927,280,2,0.783989352,1,0.3527243,0
81365E75CK,39,M,917641,417,3,0.947433653,1,0.9141785,1
30667G15AK,40,M,1541016,203,2,0.944011741,1,0.62425214,1
89022B89QU,43,F,1251676,300,2,0.864952882,1,0.471169,0
60928K02MZ,44,F,904197,766,4,0.952730385,1,0.8892629,1
83116T11OM,43,M,1826695,474,3,0.99412825,1,0.9127086,1
13179T21AZ,55,F,725233,40,1,0.528504861,1,0.41232222,0
66744N62CZ,65,F,1047792,270,2,0.748508879,1,0.33011448,0
25348G83MP,35,F,528634,10,1,0.462644888,0,0.39464056,0
81899R02DD,62,F,1281370,110,1,0.80722064,1,0.3168179,0
48754A44GP,41,M,1848666,302,2,0.973068713,1,0.59448355,1
31028C49QE,49,M,1739589,63,1,0.949788375,1,0.46809027,0
66373Y76QF,59,M,330611,12,1,0.327682441,0,0.49228337,0
51784L25YL,29,M,1490816,163,1,0.927232806,1,0.69207776,1
75352E53IE,27,F,975161,123,1,0.743737681,1,0.5508183,1
74161H29WN,50,F,1330426,259,2,0.878082379,1,0.4369907,0
48178O86QX,28,M,1108524,247,2,0.867114588,1,0.66705006,1
89929H84CB,62,M,760779,586,4,0.933452572,1,0.8952272,1
59476N34DW,27,F,794823,241,2,0.709424263,1,0.66108835,1
19909L41XH,53,F,1136163,144,1,0.763259687,1,0.36292398,0
31444R92QR,29,M,1279954,486,3,0.98050936,1,0.93134916,1
94524C75UF,62,M,584974,662,4,0.900146137,1,0.9621136,1
19756J43FS,30,M,1385535,985,4,0.989860007,1,0.93657833,1
13111M82QT,32,M,863287,485,3,0.944574244,1,0.9264795,1
03928N53ZX,30,M,963542,23,1,0.76983638,1,0.67708063,1
10033G49KS,63,M,1528103,95,1,0.90436807,1,0.3431379,0
06055S60WR,39,F,996929,419,3,0.947118559,1,0.9085015,1
77667W69AG,49,M,1016435,273,2,0.802498888,1,0.5123952,1
39664L73BM,39,M,810778,180,1,0.672485199,1,0.5786984,1
50564W99MJ,39,M,1111279,575,4,0.977851748,1,0.90704805,1
73869B10EZ,53,F,395360,443,3,0.770494003,1,0.8358565,1
12088D92VR,45,M,1675925,16,1,0.944064842,1,0.5170833,1
92070C46LL,33,M,1223070,460,3,0.976545679,1,0.92616355,1
16821W39EA,42,M,1447195,602,4,0.990026463,1,0.90917826,1
27324O51OP,50,M,1144526,591,4,0.976896434,1,0.8777424,1
69362M25OD,31,M,1165238,215,2,0.879077732,1,0.6305041,1
09220D93WM,39,F,1342657,281,2,0.893972045,1,0.5708403,1
65973C73QS,43,M,1763370,27,1,0.955594565,1,0.50022155,1
16443G18OF,60,F,561728,763,4,0.876288049,1,0.9345434,1
96068S22WE,58,F,1231187,255,2,0.836524294,1,0.34961647,0
86612B14CT,42,F,1374324,953,4,0.985353918,1,0.863451,1
92822G13IG,52,F,1474698,43,1,0.884273143,1,0.3137721,0
61966P43IV,28,M,893157,373,3,0.950589736,1,0.91967314,1
69587V56AS,44,F,1206328,249,2,0.849601415,1,0.48580283,0
08116W81WA,29,F,970178,29,1,0.736896019,1,0.55351585,1
48239K78YV,30,F,977032,463,3,0.949745473,1,0.9070713,1
91256Q76SY,34,F,673306,234,2,0.623936016,1,0.5026137,1
78529C30JL,52,M,1493510,134,1,0.907757015,1,0.38117793,0
62992N96PS,62,F,936189,273,2,0.699432196,1,0.3527243,0
79703Y59TT,32,F,985333,227,2,0.788190431,1,0.6127414,1
40200H97EN,31,F,656027,62,1,0.553986801,1,0.4471221,0
95741V02DN,54,M,504668,259,2,0.5143253,1,0.44371548,0
03619J52TO,62,F,1708247,864,4,0.991982048,1,0.7687184,1
90902T60IJ,51,M,1695120,460,3,0.991063098,1,0.87742037,1
58348E46MD,44,M,1144305,438,3,0.967831362,1,0.911434,1
30973L68YT,56,F,1705303,469,3,0.988691707,1,0.8679632,1
45433F38VU,64,F,1614429,421,3,0.984481456,1,0.77757204,1
47808V41PH,58,F,1543584,363,3,0.982725305,1,0.8155268,1
64215Z85TG,52,M,1187606,101,1,0.820132166,1,0.38117793,0
60215N08EQ,36,F,1521789,34,1,0.911848964,1,0.33949128,0
47532I07SW,64,F,762185,98,1,0.525805222,1,0.4053261,0
87013X06DQ,39,F,1247105,838,4,0.980611115,1,0.8769378,1
13048N07PG,40,F,1321320,697,4,0.983674839,1,0.8995051,1
95660E87VC,58,M,659212,469,3,0.883161781,1,0.8921397,1
52925N98YK,64,F,1724948,647,4,0.992131319,1,0.7996828,1
67195P27KR,52,M,674244,96,1,0.55631182,1,0.39982966,0
64940E34KA,57,F,1642566,818,4,0.991079895,1,0.747835,1
68635Z67TJ,43,M,1621520,417,3,0.990201956,1,0.9127086,1
05357R61XE,59,F,1338353,987,4,0.980590171,1,0.7694029,1
67132P54OL,44,F,1056083,454,3,0.951500735,1,0.9082213,1
73873Z09LN,33,M,1410273,439,3,0.985222432,1,0.92616355,1
15966E31MX,65,F,1393269,488,3,0.972942556,1,0.77846384,1
90813L17FI,44,F,935231,333,2,0.74071842,1,0.48580283,0
92370P28VA,34,M,879873,454,3,0.945542781,1,0.92602074,1
71801L48GP,29,F,1156922,4,1,0.817504884,1,0.55351585,1
69916L79GN,65,M,1837346,331,2,0.963806286,1,0.38677856,0
02869H85WJ,64,M,345661,765,4,0.828346226,1,0.9067037,1
92942S06NB,59,F,1959331,140,1,0.959752125,1,0.296635,0
47803Q28KN,35,F,777344,398,3,0.91523209,1,0.9300939,1
42257J21MR,49,F,1208537,373,3,0.964505875,1,0.89506316,1
33826F78LV,34,M,1468822,118,1,0.919233891,1,0.66634023,1
24717O46XS,42,M,1902701,141,1,0.968656386,1,0.5048539,1
19119I26YT,62,F,1286955,176,1,0.809396914,1,0.3168179,0
00951K18MJ,38,M,1070737,766,4,0.975806274,1,0.9281197,1
47275F21QH,25,F,804994,303,2,0.719347222,1,0.6395361,1
05692D40VN,26,M,1198268,401,3,0.97696183,1,0.92688996,1
62851P06SI,62,F,923550,411,3,0.919507156,1,0.84048223,1
70793Q41YK,35,M,1218480,482,3,0.975739966,1,0.9288631,1
02129W86ZN,60,M,1439208,684,4,0.987509164,1,0.8191929,1
92610J15UI,37,M,1269772,473,3,0.97812516,1,0.90978557,1
10180C82KO,63,F,308101,28,1,0.263643124,0,0.47466668,0
66107W37JZ,35,F,899640,185,1,0.686397511,1,0.46559957,0
51024N23GK,38,M,933921,281,2,0.78939662,1,0.70177805,1
35173D83LI,58,F,754624,475,3,0.88664889,1,0.9066899,1
59991D52CK,44,F,1358834,281,2,0.892353567,1,0.48580283,0
27402K70TA,65,F,522447,448,3,0.800969207,1,0.858675,1
09678H21ZO,51,M,1608397,613,4,0.992604333,1,0.84713405,1
08206C20BI,25,M,763202,29,1,0.681615035,1,0.6832839,1
61602I84HV,47,F,1472071,443,3,0.98180166,1,0.93113035,1
64376N44WW,49,M,883159,495,3,0.936414604,1,0.89880913,1
11907V59IY,40,F,1369927,137,1,0.8708387,1,0.3044897,0
57880H95LB,65,M,1825745,987,4,0.99495668,1,0.7447711,1
72430H55SC,57,F,1099172,375,3,0.949548759,1,0.8237448,1
42201B57HW,48,M,1764866,389,3,0.992743521,1,0.9312085,1
56655Q22RS,26,F,733479,470,3,0.914722173,1,0.80203223,1
08281O22HG,32,F,801761,349,2,0.701068946,1,0.6127414,1
57165X99MT,31,M,1013407,450,3,0.961755126,1,0.92604744,1
70162D75YT,42,M,1319161,66,1,0.876897737,1,0.5048539,1
34368H43FR,33,F,605627,821,4,0.915244339,1,0.9203632,1
05514Y86ZQ,29,F,677372,21,1,0.572860079,1,0.44416395,0
74275V12SN,65,M,609258,172,1,0.478238908,0,0.48239446,0
04436X90QG,59,M,1885197,254,2,0.969866382,1,0.3688033,0
51975M10KS,33,M,1003173,563,4,0.973009285,1,0.91854334,1
00723R51WT,47,M,1726475,222,2,0.961234916,1,0.5861742,1
27849R84OF,28,M,1023906,143,1,0.799352536,1,0.69369775,1
96393B97RC,34,F,1031881,443,3,0.953951417,1,0.9008876,1
51012R16NE,32,F,1146589,490,3,0.965856685,1,0.9054792,1
37486R75AD,48,M,927829,300,2,0.766863192,1,0.6104954,1
24045S56RV,59,M,1741811,291,2,0.957340961,1,0.3688033,0
65964W95BY,28,M,947077,94,1,0.766568973,1,0.69369775,1
98958E02DD,65,M,1581393,866,4,0.990715879,1,0.7447711,1
34587I77CP,48,M,1918790,209,2,0.975465065,1,0.6104954,1
10129I85SM,58,M,1446882,394,3,0.982077302,1,0.7862656,1
40204W53LM,49,M,1439649,44,1,0.898956539,1,0.46809027,0
80568R08RW,60,M,1303301,162,1,0.84760896,1,0.3602378,0
22794K98WI,30,F,1093204,920,4,0.974424086,1,0.9206937,1
13920O95DU,25,M,825659,224,2,0.768329612,1,0.6833518,1
75734B41PK,36,M,1069755,160,1,0.803027639,1,0.618038,1
22157A17SC,37,M,1788948,589,4,0.99598983,1,0.9206648,1
12238L80UI,62,F,1488947,386,3,0.979317476,1,0.84048223,1
09113W77MS,32,M,1312854,152,1,0.887234853,1,0.69536144,1
45971P45NU,51,F,802331,320,2,0.65357212,1,0.4356318,0
09176E35ZF,42,M,1772605,901,4,0.995575478,1,0.90917826,1
86999T47QI,50,F,1499324,474,3,0.982398449,1,0.8925796,1
62460J55ZA,43,M,951273,605,4,0.965745768,1,0.90625364,1
59115T39SV,43,M,1618534,198,1,0.937305106,1,0.50022155,1
88735B68PT,42,F,1575555,228,2,0.93602155,1,0.47364494,0
52553J93NS,45,F,975264,149,1,0.702289917,1,0.28282347,0
40499T88LS,46,F,1463529,575,4,0.987715436,1,0.9051674,1
25460C05CC,27,M,757422,564,4,0.954176137,1,0.90462583,1
59195U59MR,63,M,448060,732,4,0.863303156,1,0.9164977,1
77981J22IM,33,M,601793,289,2,0.632667931,1,0.61558974,1
87831S19WD,29,M,1204995,257,2,0.891559122,1,0.6671801,1
54922D09OK,35,F,721172,197,1,0.582855772,1,0.3215694,0
86629L57OU,63,M,1695702,165,1,0.935125042,1,0.3431379,0
53236L23FF,44,F,1141760,235,2,0.827655054,1,0.48580283,0
94224U14YB,54,F,713501,622,4,0.917480813,1,0.9160131,1
30534M58MB,40,M,1540552,164,1,0.927115437,1,0.54520947,1
12607Q36VV,60,F,934313,416,3,0.923139961,1,0.8175113,1
29106I35AG,25,F,685184,348,2,0.654735359,1,0.55680776,1
28130G15NJ,64,M,388377,8,1,0.347271027,0,0.4485783,0
17005B39JR,49,M,1243209,549,4,0.982086011,1,0.8685654,1
49454M71BS,59,F,1635429,206,2,0.93324736,1,0.34535176,0
89286I64WS,62,M,1283682,286,2,0.872606183,1,0.40470302,0
53170Q93PG,62,M,692029,428,3,0.886867212,1,0.89875674,1
99901D94IK,55,M,1656989,132,1,0.934813311,1,0.41802326,0
25833K33HD,50,F,1091169,365,3,0.95237292,1,0.8925796,1
21335O78BR,34,F,751026,463,3,0.910894277,1,0.8826634,1
72449Y94TX,35,F,633140,222,2,0.597184527,1,0.5683236,1
24723X43AL,48,F,1495732,771,4,0.988398821,1,0.8532582,1
31867X31IU,62,F,389426,581,4,0.817777962,1,0.9094264,1
38411H56JY,38,M,1509236,451,3,0.987763153,1,0.9301537,1
84609Y77AJ,27,F,741667,255,2,0.681116887,1,0.54440933,1
73255T80MA,49,F,1384022,80,1,0.8629584,1,0.25399715,0
21820Z82HS,47,F,1046767,258,2,0.785096457,1,0.5013641,1
45560B71NX,26,F,1079793,386,3,0.962443862,1,0.9004898,1
16561A87YQ,33,M,831810,460,3,0.939630381,1,0.92616355,1
92057W20NJ,57,F,1681257,300,2,0.941364242,1,0.33073416,0
51822W86CV,46,M,1917433,445,3,0.995156782,1,0.92643535,1
86350B20LJ,48,F,997552,179,1,0.706758158,1,0.34343007,0
83058Y57UX,57,F,1222388,172,1,0.792714043,1,0.29169676,0
08166T69KV,49,F,1598727,14,1,0.915292233,1,0.25399715,0
39269D64TO,65,M,503883,70,1,0.412872467,0,0.4115254,0
25089I11CN,33,F,518503,433,3,0.852125282,1,0.8753715,1
37819O00FD,62,F,1151035,473,3,0.952923633,1,0.84048223,1
77504L53EJ,59,M,1929191,466,3,0.994540998,1,0.7731661,1
98750G86YN,55,M,1202691,372,3,0.968448715,1,0.86538315,1
71853K91GW,49,F,910376,99,1,0.656768424,1,0.25399715,0
25237M58GJ,39,M,991985,290,2,0.810887385,1,0.6541931,1
64540T98WI,61,F,645954,82,1,0.461475008,0,0.36152652,0
22072I51QC,40,F,945971,553,4,0.959090994,1,0.8995051,1
28014L66ZK,62,F,1933491,414,3,0.993142526,1,0.84048223,1
73236V49FD,35,M,1153261,408,3,0.971539059,1,0.9288631,1
51800Z17WE,52,M,1190587,415,3,0.968575174,1,0.8746941,1
36732W48GZ,47,F,1386219,29,1,0.866303715,1,0.3014064,0
46730C19GU,28,M,852964,285,2,0.77434059,1,0.66705006,1
64876O38HA,59,M,495213,115,1,0.424400634,0,0.4990536,0
56708Y56PV,52,M,1824382,333,2,0.967681946,1,0.378354,0
12982N30QZ,50,M,1145918,209,2,0.847624476,1,0.5157269,1
13317J78PX,35,F,619821,132,1,0.519895397,1,0.40988427,0
05726I02SQ,46,M,1965411,347,2,0.978608114,1,0.5926694,1
15595Y10YD,26,F,1184745,987,4,0.9804785,1,0.8992482,1
72564Q68QT,47,M,1037041,133,1,0.767854663,1,0.52896446,1
60478O13UC,32,F,1133322,53,1,0.803070394,1,0.5404109,1
58323H35HL,41,F,871128,200,2,0.715669689,1,0.50517076,1
68977B36UU,43,F,1498412,224,2,0.922553577,1,0.471169,0
21526O51UA,40,M,1788830,119,1,0.95959613,1,0.54520947,1
10989I81SV,42,M,1022936,708,4,0.971552697,1,0.90917826,1
44047H50BY,57,F,1500143,255,2,0.910561331,1,0.33073416,0
96637W00AX,36,M,1302235,369,3,0.980032298,1,0.9332582,1
58590B60CA,65,M,648316,154,1,0.502781525,1,0.338752,0
44428O03VL,55,M,1887651,203,2,0.971357525,1,0.44112214,0
18744T27HA,29,M,1250292,456,3,0.979031488,1,0.93134916,1
90950Q29XV,61,M,1056124,74,1,0.747027998,1,0.3567804,0
68155O63GW,38,M,1395835,634,4,0.989172166,1,0.9281197,1
08905N73UZ,59,M,1129327,147,1,0.78414334,1,0.34809762,0
58915Z98JG,61,F,876829,29,1,0.604969125,1,0.31629372,0
66012K04LO,48,M,970060,401,3,0.948814046,1,0.9312085,1
08812M59MS,29,M,767697,239,2,0.732436771,1,0.62039936,1
32568P70BI,35,F,765238,249,2,0.673917272,1,0.64260805,1
67872H65LT,28,F,559269,644,4,0.910558938,1,0.8975286,1
13943D36VT,52,M,1444918,415,3,0.983173591,1,0.8746941,1
25657F58UX,33,M,1211332,202,2,0.88860673,1,0.62740403,1
83400V93BU,29,F,943076,200,2,0.775975941,1,0.65339136,1
73453I85PK,63,F,1078422,163,1,0.713027783,1,0.31217852,0
45017L97SS,53,M,834393,476,3,0.925595378,1,0.90666795,1
90156H04DK,31,M,1333153,318,2,0.917284373,1,0.6305041,1
08341P00JN,55,M,421142,490,3,0.811317049,1,0.7906272,1
57978G56VB,63,M,712378,495,3,0.890784461,1,0.91296893,1
83616X07OC,59,F,1340832,477,3,0.971242124,1,0.7986896,1
38927I55DM,37,F,1388690,694,4,0.986647391,1,0.89047384,1
90538R58LE,42,F,1301457,50,1,0.847243657,1,0.26218042,0
30110C96TF,30,M,1239389,359,2,0.898597187,1,0.6284998,1
62309O15MG,28,M,1074962,65,1,0.81915775,1,0.69369775,1
23029R41PS,44,M,1618261,60,1,0.936583429,1,0.49624813,0
08951C96CF,54,M,572619,445,3,0.864251971,1,0.9297998,1
65606E30QP,41,F,1102211,201,2,0.81820373,1,0.50517076,1
31939M77NC,38,M,1597020,36,1,0.937512782,1,0.6188282,1
62575K20QL,56,F,1057313,14,1,0.718645101,1,0.30680227,0
86559K57YX,45,M,1321028,840,4,0.985879643,1,0.9338144,1
02833G38ZQ,56,F,758972,490,3,0.890020574,1,0.93107027,1
29006R15MB,56,F,979657,213,2,0.735573059,1,0.32666203,0
57988F26TG,35,F,914881,473,3,0.938494342,1,0.9070538,1
16888I98KD,41,F,1244898,297,2,0.865653598,1,0.50517076,1
23094V39OG,26,M,1049014,404,3,0.966816036,1,0.92688996,1
34423L71LQ,54,M,1005861,189,1,0.73829417,1,0.41386676,0
56142Q70SZ,58,F,815060,469,3,0.901050108,1,0.8155268,1
49074R87WY,37,F,1084300,233,2,0.818363091,1,0.5501158,1
76343T78DY,35,M,890959,377,3,0.946378609,1,0.9288631,1
79782B77II,27,M,1369811,264,2,0.927190621,1,0.68447644,1
40228T00UG,43,M,1478707,1003,4,0.990673414,1,0.90625364,1
09760I84BM,41,M,1130892,330,2,0.855951188,1,0.59448355,1
76418D39TX,40,M,979066,753,4,0.969038888,1,0.922235,1
98053T90FP,33,F,1024196,141,1,0.753920076,1,0.53358656,1
28913C55BX,28,M,747294,37,1,0.665212541,1,0.5988065,1
38485U36FQ,38,M,1795794,145,1,0.961140133,1,0.6188282,1
76401N54PZ,49,F,1254449,55,1,0.819686261,1,0.25399715,0
80825D78RI,58,M,696951,301,2,0.621228826,1,0.4823282,0
72301T28ZQ,62,F,389055,266,2,0.370196768,0,0.45063606,0
07750Z37IS,54,M,1765940,477,3,0.99224864,1,0.9025956,1
01159Z05BQ,49,M,1942133,232,2,0.976569148,1,0.5123952,1
23235A09LZ,48,M,1510905,172,1,0.91501083,1,0.57073313,1
62970Z26TH,29,F,591302,407,3,0.878741197,1,0.9062118,1
51554E79QN,57,F,1049730,130,1,0.712416956,1,0.29169676,0
75936T95BR,53,F,1686601,209,2,0.944566414,1,0.4086525,0
31082Z54ZF,35,M,837321,460,3,0.939106491,1,0.9288631,1
59772N62OL,44,F,1197151,370,3,0.965485742,1,0.9082213,1
27242I21ZG,34,M,686942,249,2,0.678369514,1,0.49134424,0
24987S27SZ,43,M,1010137,332,2,0.810815968,1,0.5700277,1
74425H99FH,61,M,1903316,291,2,0.970517312,1,0.40757003,0
28186K71AF,27,F,874530,283,2,0.748954089,1,0.66108835,1
27920Q81NL,38,M,1651117,9,1,0.945024075,1,0.6188282,1
28774M02NY,45,F,1310955,110,1,0.845853638,1,0.28282347,0
31755S34EK,57,M,372643,256,2,0.42328688,0,0.47081262,0
76979V48MO,45,M,1083014,984,4,0.974601626,1,0.9338144,1
38780Q47BZ,61,M,1790280,88,1,0.94926766,1,0.3567804,0
25366F87FU,25,M,924490,424,3,0.955651282,1,0.9300504,1
00520L36CO,32,F,761867,222,2,0.679628539,1,0.6263386,1
78478P65FG,26,M,1185002,966,4,0.984060361,1,0.92950153,1
08372O96NN,52,M,1530284,383,3,0.986380237,1,0.8746941,1
89216N00FG,25,M,1327985,491,3,0.983455925,1,0.9300504,1
10647L70DM,56,F,564490,495,3,0.832277523,1,0.9187067,1
40852Y45LR,32,F,761513,357,2,0.679434668,1,0.6263386,1
61941F87BD,60,M,1414197,785,4,0.986709041,1,0.8191929,1
95309L87TH,46,F,845674,456,3,0.91866042,1,0.9237315,1
72519R87BE,28,F,562131,159,1,0.503810712,1,0.47318646,0
23420K43OH,61,F,1126128,100,1,0.741382563,1,0.31629372,0
77547U32DR,58,F,1009723,791,4,0.95719875,1,0.7479646,1
58144M70OQ,26,M,897936,563,4,0.967734085,1,0.92950153,1
30343T26QV,44,F,1183474,467,3,0.964321037,1,0.9082213,1
82082O10PT,57,F,1740644,57,1,0.933684025,1,0.29169676,0
20387N69LL,62,F,1554574,276,2,0.916808269,1,0.3527243,0
72285C64SW,32,F,1189526,158,1,0.824471553,1,0.5404109,1
01003Y71MP,37,M,1898548,246,2,0.977217755,1,0.63881755,1
03016W44RY,52,F,1260334,317,2,0.855086444,1,0.33311653,0
07582N50SA,60,M,1783272,442,3,0.992049355,1,0.79726297,1
73167C79GK,51,M,332949,389,3,0.782945189,1,0.7780793,1
31146K81NQ,34,F,765777,483,3,0.913859728,1,0.90566987,1
46672J04EB,48,F,1231869,430,3,0.966832489,1,0.9332561,1
98973Z00BT,48,F,980716,191,1,0.697906929,1,0.34343007,0
59329G49UF,52,F,1521085,497,3,0.982937764,1,0.886927,1
86700F25VQ,61,F,771517,367,3,0.88744014,1,0.91834486,1
62077T20HB,63,M,1645865,398,3,0.98841479,1,0.81434757,1
64923N75NJ,55,M,1130888,935,4,0.974727759,1,0.8885083,1
47738W45EV,33,F,1081702,632,4,0.972792628,1,0.893512,1
16551Y14JT,59,M,891298,496,3,0.930529676,1,0.7731661,1
55084G46PX,28,F,701935,384,3,0.906388879,1,0.8936365,1
48210P28OT,50,F,1587928,460,3,0.985864605,1,0.8925796,1
63279D74ZX,29,M,1400293,249,2,0.930727258,1,0.6671801,1
13958E30FO,56,M,922157,111,1,0.690735323,1,0.37780893,0
22652A79IU,47,F,1408158,49,1,0.872565864,1,0.3014064,0
01720O26OX,62,M,1467742,716,4,0.988095842,1,0.80231035,1
11262M46VB,52,M,401746,330,2,0.45550295,0,0.40232575,0
09550O61RX,41,M,1242062,353,2,0.887118373,1,0.59448355,1
37054Y52KU,61,M,440775,181,1,0.385872408,0,0.49419487,0
31469V50IW,42,F,841511,234,2,0.697847865,1,0.47364494,0
93687R75TU,39,M,1175620,766,4,0.981098071,1,0.90704805,1
64936D51GJ,57,M,1503586,981,4,0.989714477,1,0.79390055,1
55573V44SL,61,F,396960,362,3,0.754525414,1,0.8341498,1
48144C67AB,65,M,1555377,170,1,0.908234181,1,0.32923475,0
62303K01KQ,50,F,868455,761,4,0.945028734,1,0.82578874,1
37962B56EJ,33,M,830280,12,1,0.697973205,1,0.69530874,1
42298U47GQ,26,F,795461,137,1,0.651376297,1,0.52374387,1
15036M68KC,42,M,878826,531,4,0.959628609,1,0.90917826,1
16789Y44MN,60,M,487252,58,1,0.416712496,0,0.46930158,0
40122E89QN,49,M,997487,473,3,0.951533129,1,0.89880913,1
07883O61NS,63,M,1199448,445,3,0.965232788,1,0.81434757,1
16989Q91YZ,53,M,1384486,208,2,0.907330673,1,0.44554898,0
50193L53WY,52,F,1174623,235,2,0.82628354,1,0.33311653,0
74040O56AY,62,F,1369506,158,1,0.839390607,1,0.3168179,0
15119O07HT,42,F,1048732,177,1,0.74603478,1,0.26218042,0
77254B28LX,56,F,1550004,264,2,0.921103148,1,0.32666203,0
83225N65SX,56,M,868818,193,1,0.661373018,1,0.37780893,0
32362S67WN,46,M,1779714,3,1,0.955870258,1,0.5255289,1
17650N85AU,65,M,619027,645,4,0.904642036,1,0.93288267,1
09646X16UR,36,F,1027684,248,2,0.79809715,1,0.5540597,1
71092X24JT,50,M,1494131,232,2,0.930331872,1,0.5157269,1
95257E09WD,50,M,823213,275,2,0.71187955,1,0.5157269,1
24721X61FU,63,F,1910506,7,1,0.952696589,1,0.31217852,0
97450L11BJ,53,F,960498,572,4,0.954405166,1,0.85358864,1
54644N00ZL,59,F,1645097,573,4,0.990931107,1,0.7694029,1
31096X72VU,42,M,1042617,451,3,0.959743399,1,0.92048156,1
43397R72DG,59,M,1015101,459,3,0.948152182,1,0.7731661,1
78962O93HU,36,M,1845136,198,1,0.966278107,1,0.618038,1
